accuracy,f1_score,loss,val_accuracy,val_f1_score,val_loss,learning_rate
0.7895249724388123,0.7890521287918091,0.617605447769165,0.8047000169754028,0.8008240461349487,0.5687117576599121,0.0001250000059371814
0.7885500192642212,0.7880821228027344,0.6208912134170532,0.7975999712944031,0.7931342124938965,0.608881950378418,0.0001250000059371814
0.7901750206947327,0.7897243499755859,0.6155340075492859,0.8065999746322632,0.8020707368850708,0.5701175928115845,0.0001250000059371814
0.7920250296592712,0.791546106338501,0.6189360022544861,0.8105999827384949,0.8071681261062622,0.5595239400863647,0.0001250000059371814
0.7945749759674072,0.7942269444465637,0.6086738109588623,0.8058000206947327,0.802852988243103,0.5672468543052673,0.0001250000059371814
0.7925249934196472,0.7920812964439392,0.6045101284980774,0.8039000034332275,0.8001428842544556,0.5740031003952026,0.0001250000059371814
0.7934749722480774,0.7930068969726562,0.6093722581863403,0.8133000135421753,0.8100644946098328,0.5535928010940552,0.0001250000059371814
0.7919250130653381,0.7914221286773682,0.614727795124054,0.8112000226974487,0.8072770833969116,0.56479811668396,0.0001250000059371814
0.7933499813079834,0.7928189039230347,0.6063653826713562,0.8044000267982483,0.8006439805030823,0.5781047940254211,0.0001250000059371814
0.7955750226974487,0.7952257394790649,0.6062332391738892,0.8076000213623047,0.8045427799224854,0.5750693082809448,0.0001250000059371814
0.792074978351593,0.7916417121887207,0.6099835634231567,0.8055999875068665,0.8014769554138184,0.5805800557136536,0.0001250000059371814
0.7940750122070312,0.793678879737854,0.6091379523277283,0.8076000213623047,0.802440345287323,0.5653809905052185,0.0001250000059371814
0.7956500053405762,0.7951661348342896,0.6039478182792664,0.8087000250816345,0.8042980432510376,0.5640416741371155,6.25000029685907e-05
0.7957249879837036,0.7953431606292725,0.6056420803070068,0.8061000108718872,0.8011216521263123,0.5766041874885559,6.25000029685907e-05
0.7964500188827515,0.7960383892059326,0.6057789325714111,0.8082000017166138,0.8039219379425049,0.5676615238189697,6.25000029685907e-05
0.7955499887466431,0.7949625253677368,0.6018346548080444,0.8059999942779541,0.8029168248176575,0.5673118233680725,6.25000029685907e-05
0.797950029373169,0.797455370426178,0.5961747169494629,0.8111000061035156,0.8073043823242188,0.5583867430686951,6.25000029685907e-05
0.797124981880188,0.7967029809951782,0.5996960997581482,0.8090000152587891,0.8050270080566406,0.5616269707679749,3.125000148429535e-05
0.7989749908447266,0.7985720038414001,0.5946177244186401,0.8122000098228455,0.8084577918052673,0.5494387745857239,3.125000148429535e-05
0.79830002784729,0.7978552579879761,0.5925015807151794,0.8095999956130981,0.8060098886489868,0.5620418190956116,3.125000148429535e-05
0.8008000254631042,0.8004193305969238,0.5901585221290588,0.8083999752998352,0.8042511940002441,0.560667872428894,3.125000148429535e-05
0.7975999712944031,0.7970787286758423,0.5943160057067871,0.8084999918937683,0.8040487170219421,0.5655715465545654,3.125000148429535e-05
0.8000500202178955,0.7995310425758362,0.5873286128044128,0.8072999715805054,0.803189754486084,0.5661346912384033,3.125000148429535e-05
0.7973250150680542,0.7969632148742676,0.5945845246315002,0.8080999851226807,0.8037744760513306,0.5650222897529602,3.125000148429535e-05
0.800849974155426,0.8005090951919556,0.5899286866188049,0.8115000128746033,0.8078980445861816,0.5545077919960022,1.5625000742147677e-05
0.8009999990463257,0.8006226420402527,0.5895240306854248,0.8087999820709229,0.8047065734863281,0.565089762210846,1.5625000742147677e-05
0.8021500110626221,0.8017077445983887,0.585110604763031,0.8108999729156494,0.8068895936012268,0.5573709607124329,1.5625000742147677e-05
0.800125002861023,0.7998244166374207,0.5883479118347168,0.8091999888420105,0.8052541017532349,0.5616657137870789,1.5625000742147677e-05
0.7976750135421753,0.7971514463424683,0.588543713092804,0.8112000226974487,0.8073391318321228,0.5547402501106262,1.5625000742147677e-05
0.8008999824523926,0.8005987405776978,0.5879727005958557,0.809499979019165,0.8053851127624512,0.5610820055007935,7.812500371073838e-06
0.8030750155448914,0.8026716113090515,0.5879291892051697,0.8101000189781189,0.8060877323150635,0.5580630898475647,7.812500371073838e-06
0.8044000267982483,0.803966760635376,0.5851150155067444,0.8104000091552734,0.8064402937889099,0.5564627647399902,7.812500371073838e-06
0.8009750247001648,0.8005616068840027,0.5851612091064453,0.8095999956130981,0.8055499196052551,0.56136554479599,7.812500371073838e-06
0.8016250133514404,0.801193356513977,0.5834885835647583,0.8098999857902527,0.8059185743331909,0.5586671829223633,7.812500371073838e-06
